bill_id,bill_date,customer_id,customer_name,whatsapp_number,product_barcode,product_name,category,sub_category,quantity,unit_price,subtotal
275,2026-04-29 21:25:29,119,Neha Patil,9460401424,8906000000116,Navratna Hair Oil Mini 100ml,Hair Care,Hair Oil,1,315.25,315.25
276,2026-01-19 02:39:29,44,Saanvi Rathi,9050791815,8906000000268,Bajaj Almond Drops Hair Oil Fresh 500ml,Hair Care,Hair Oil,1,285.51,285.51
277,2026-06-26 02:17:29,2,Yash Verma,9894256529,8906000000133,Britannia Bread Regular 400g,Dairy & Bakery,Bread,1,64.02,64.02
277,2026-06-26 02:17:29,2,Yash Verma,9894256529,8906000000201,Britannia Butter Lite 500g,Dairy & Bakery,Butter,1,29.4,29.4
277,2026-06-26 02:17:29,2,Yash Verma,9894256529,8906000000265,Mapro Jam Jumbo 500g,Tea Coffee Breakfast,Jam,2,117.6,235.2
277,2026-06-26 02:17:29,2,Yash Verma,9894256529,8906000000275,Del Monte Pasta Jumbo 500g,Instant Foods,Pasta,3,285.0,855.0
277,2026-06-26 02:17:29,2,Yash Verma,9894256529,8906000000191,Weikfield Pasta Fresh 500g,Instant Foods,Pasta,1,199.95,199.95
278,2026-02-13 08:25:29,121,Kunal Patil,9231660076,8906000000338,Gowardhan Milk Original 1L,Dairy & Bakery,Milk,1,66.5,66.5
278,2026-02-13 08:25:29,121,Kunal Patil,9231660076,8906000000133,Britannia Bread Regular 400g,Dairy & Bakery,Bread,2,64.02,128.04
278,2026-02-13 08:25:29,121,Kunal Patil,9231660076,8906000000047,Farm Fresh Eggs Lite 6pc,Dairy & Bakery,Eggs,2,47.5,95.0
278,2026-02-13 08:25:29,121,Kunal Patil,9231660076,8906000000470,Saffola Salt Salt Classic 1kg,Staples,Salt,1,70.3,70.3
278,2026-02-13 08:25:29,121,Kunal Patil,9231660076,8906000000122,Kellogg's Cereal Original 250g,Tea Coffee Breakfast,Cereal,1,88.35,88.35
278,2026-02-13 08:25:29,121,Kunal Patil,9231660076,8906000000246,Medimix Soap Original 100g,Skin & Body Care,Soap,1,77.6,77.6
279,2026-05-30 04:38:29,131,Sai Agrawal,9211471656,8906000000221,Gowardhan Milk Premium 1L,Dairy & Bakery,Milk,1,49.4,49.4
279,2026-05-30 04:38:29,131,Sai Agrawal,9211471656,8906000000259,Harvest Gold Bread Fresh 400g,Dairy & Bakery,Bread,1,32.55,32.55
279,2026-05-30 04:38:29,131,Sai Agrawal,9211471656,8906000000343,Local Farm Eggs Regular 12pc,Dairy & Bakery,Eggs,1,83.3,83.3
279,2026-05-30 04:38:29,131,Sai Agrawal,9211471656,8906000000337,Maggi Soup Fresh 100g,Instant Foods,Soup,2,180.0,360.0
280,2026-01-14 23:16:29,1,Sai Chandak,9649133424,8906000000123,Head & Shoulders Shampoo Regular 650ml,Hair Care,Shampoo,1,180.0,180.0
280,2026-01-14 23:16:29,1,Sai Chandak,9649133424,8906000000378,L'Oreal Conditioner Jumbo 175ml,Hair Care,Conditioner,1,320.1,320.1
280,2026-01-14 23:16:29,1,Sai Chandak,9649133424,8906000000204,Bajaj Almond Drops Hair Oil Mini 500ml,Hair Care,Hair Oil,1,176.7,176.7
280,2026-01-14 23:16:29,1,Sai Chandak,9649133424,8906000000340,Maggi Soup Value Pack 45g,Instant Foods,Soup,1,43.65,43.65
280,2026-01-14 23:16:29,1,Sai Chandak,9649133424,8906000000485,Suguna Eggs Classic 12pc,Dairy & Bakery,Eggs,1,59.85,59.85
281,2026-05-16 07:48:29,34,Rahul Agrawal,9748453986,8906000000308,Colgate Toothpaste Jumbo 80g,Oral Care,Toothpaste,1,101.92,101.92
281,2026-05-16 07:48:29,34,Rahul Agrawal,9748453986,8906000000114,Sensodyne Toothbrush Original 4pc,Oral Care,Toothbrush,2,40.0,80.0
281,2026-05-16 07:48:29,34,Rahul Agrawal,9748453986,8906000000231,Colgate Mouthwash Classic 250ml,Oral Care,Mouthwash,1,27.9,27.9
281,2026-05-16 07:48:29,34,Rahul Agrawal,9748453986,8906000000345,Ponds Face Wash Regular 50g,Skin & Body Care,Face Wash,1,97.0,97.0
282,2026-03-13 08:25:29,13,Yash Kale,9237245018,8906000000171,Knorr Noodles Regular 70g,Instant Foods,Noodles,2,63.05,126.1
282,2026-03-13 08:25:29,13,Yash Kale,9237245018,8906000000279,Del Monte Sauces Mini 1kg,Cooking Essentials,Sauces,1,61.6,61.6
282,2026-03-13 08:25:29,13,Yash Kale,9237245018,8906000000431,Knorr Soup Regular 45g,Instant Foods,Soup,1,240.1,240.1
282,2026-03-13 08:25:29,13,Yash Kale,9237245018,8906000000184,Whisper Sanitary Care Mini 7pc,Baby & Household,Sanitary Care,1,108.3,108.3
282,2026-03-13 08:25:29,13,Yash Kale,9237245018,8906000000436,Sofy Sanitary Care Family Pack 30pc,Baby & Household,Sanitary Care,3,261.25,783.75
282,2026-03-13 08:25:29,13,Yash Kale,9237245018,8906000000477,Haldiram Small Snacks Value Pack 50g,Checkout Essentials,Small Snacks,2,181.35,362.7
282,2026-03-13 08:25:29,13,Yash Kale,9237245018,8906000000066,Bingo Chips Lite 150g,Biscuits & Snacks,Chips,1,33.25,33.25
283,2026-01-14 02:57:29,86,Aarohi Rathi,9949684364,8906000000113,Wagh Bakri Tea Jumbo 500g,Tea Coffee Breakfast,Tea,3,150.35,451.05
283,2026-01-14 02:57:29,86,Aarohi Rathi,9949684364,8906000000292,Dhampur Sugar Fresh 1kg,Staples,Sugar,1,53.35,53.35
283,2026-01-14 02:57:29,86,Aarohi Rathi,9949684364,8906000000323,Sunfeast Glucose Glucose Biscuits Original 250g,Biscuits & Snacks,Glucose Biscuits,1,22.8,22.8
283,2026-01-14 02:57:29,86,Aarohi Rathi,9949684364,8906000000234,Duracell Batteries Mini 4pc,Checkout Essentials,Batteries,1,208.55,208.55
283,2026-01-14 02:57:29,86,Aarohi Rathi,9949684364,8906000000236,Colgate Toothpaste Value Pack 80g,Oral Care,Toothpaste,1,137.2,137.2
283,2026-01-14 02:57:29,86,Aarohi Rathi,9949684364,8906000000183,Knorr Soup Regular 45g,Instant Foods,Soup,1,279.3,279.3
283,2026-01-14 02:57:29,86,Aarohi Rathi,9949684364,8906000000204,Bajaj Almond Drops Hair Oil Mini 500ml,Hair Care,Hair Oil,1,176.7,176.7
284,2026-04-18 07:37:29,23,Om Chandak,9354116597,8906000000241,Del Monte Pasta Premium 500g,Instant Foods,Pasta,1,79.98,79.98
285,2026-02-11 06:28:29,11,Om Kale,9439910622,8906000000062,Mother Dairy Paneer Value Pack 500g,Dairy & Bakery,Paneer,2,30.8,61.6
285,2026-02-11 06:28:29,11,Om Kale,9439910622,8906000000484,Sprite Soft Drinks Regular 250ml,Frozen & Beverages,Soft Drinks,1,57.2,57.2
286,2026-03-12 22:20:29,139,Rahul Sharma,9423597371,8906000000171,Knorr Noodles Regular 70g,Instant Foods,Noodles,1,63.05,63.05
286,2026-03-12 22:20:29,139,Rahul Sharma,9423597371,8906000000279,Del Monte Sauces Mini 1kg,Cooking Essentials,Sauces,1,61.6,61.6
286,2026-03-12 22:20:29,139,Rahul Sharma,9423597371,8906000000118,Knorr Soup Lite 100g,Instant Foods,Soup,1,261.0,261.0
286,2026-03-12 22:20:29,139,Rahul Sharma,9423597371,8906000000481,Garnier Face Wash Regular 150g,Skin & Body Care,Face Wash,1,172.05,172.05
286,2026-03-12 22:20:29,139,Rahul Sharma,9423597371,8906000000061,Bourbon Cream Biscuits Jumbo 150g,Biscuits & Snacks,Cream Biscuits,3,43.12,129.36
287,2026-04-29 09:37:29,101,Riya Maheshwari,9598339914,8906000000120,Ponds Moisturizer Value Pack 200ml,Skin & Body Care,Moisturizer,1,88.35,88.35
287,2026-04-29 09:37:29,101,Riya Maheshwari,9598339914,8906000000359,Organic Tattva Poha Classic 1kg,Staples,Poha,1,129.0,129.0
287,2026-04-29 09:37:29,101,Riya Maheshwari,9598339914,8906000000202,Spinach 1 bunch,Fruits & Vegetables,Leafy Vegetables,2,36.26,72.52
287,2026-04-29 09:37:29,101,Riya Maheshwari,9598339914,8906000000477,Haldiram Small Snacks Value Pack 50g,Checkout Essentials,Small Snacks,1,181.35,181.35
288,2026-05-30 01:30:29,78,Aditya Gangan,9802909046,8906000000154,Medimix Soap Value Pack 100g,Skin & Body Care,Soap,1,79.05,79.05
288,2026-05-30 01:30:29,78,Aditya Gangan,9802909046,8906000000336,Gowardhan Butter Premium 500g,Dairy & Bakery,Butter,1,61.6,61.6
288,2026-05-30 01:30:29,78,Aditya Gangan,9802909046,8906000000019,Tops Jam Lite 500g,Tea Coffee Breakfast,Jam,4,118.8,475.2
289,2026-06-05 08:53:29,79,Rahul Sharma,9465586652,8906000000214,Tata Tea Tea Regular 500g,Tea Coffee Breakfast,Tea,2,340.0,680.0
289,2026-06-05 08:53:29,79,Rahul Sharma,9465586652,8906000000177,Kinley Water Regular 2L,Frozen & Beverages,Water,1,14.25,14.25
289,2026-06-05 08:53:29,79,Rahul Sharma,9465586652,8906000000005,Amul Ice Cream Value Pack 700ml,Frozen & Beverages,Ice Cream,1,232.75,232.75
289,2026-06-05 08:53:29,79,Rahul Sharma,9465586652,8906000000155,Everest Masala Classic 200g,Cooking Essentials,Masala,2,77.6,155.2
289,2026-06-05 08:53:29,79,Rahul Sharma,9465586652,8906000000332,Apis Honey Fresh 250g,Tea Coffee Breakfast,Honey,1,185.0,185.0
290,2026-01-24 00:50:29,31,Kunal Verma,9519358374,8906000000460,Tide Detergent Original 4kg,Laundry & Cleaning,Detergent,1,118.0,118.0
290,2026-01-24 00:50:29,31,Kunal Verma,9519358374,8906000000053,Comfort Fabric Care Lite 1L,Laundry & Cleaning,Fabric Care,1,210.6,210.6
290,2026-01-24 00:50:29,31,Kunal Verma,9519358374,8906000000334,Mr Muscle Floor Cleaner Premium 500ml,Laundry & Cleaning,Floor Cleaner,1,137.2,137.2
290,2026-01-24 00:50:29,31,Kunal Verma,9519358374,8906000000357,Go Cheese Regular 200g,Dairy & Bakery,Cheese,3,46.55,139.65
290,2026-01-24 00:50:29,31,Kunal Verma,9519358374,8906000000165,Go Cheese Classic 200g,Dairy & Bakery,Cheese,1,156.6,156.6
290,2026-01-24 00:50:29,31,Kunal Verma,9519358374,8906000000137,Nataraj Stationery Original 10pc,Baby & Household,Stationery,2,103.55,207.1
290,2026-01-24 00:50:29,31,Kunal Verma,9519358374,8906000000345,Ponds Face Wash Regular 50g,Skin & Body Care,Face Wash,3,97.0,291.0
290,2026-01-24 00:50:29,31,Kunal Verma,9519358374,8906000000078,Cadbury Chocolates Original 100g,Checkout Essentials,Chocolates,1,63.7,63.7
291,2026-06-10 02:50:29,26,Rahul Jain,9258562614,8906000000072,Pantene Shampoo Classic 340ml,Hair Care,Shampoo,1,305.55,305.55
291,2026-06-10 02:50:29,26,Rahul Jain,9258562614,8906000000378,L'Oreal Conditioner Jumbo 175ml,Hair Care,Conditioner,1,320.1,320.1
291,2026-06-10 02:50:29,26,Rahul Jain,9258562614,8906000000392,Parachute Hair Oil Value Pack 100ml,Hair Care,Hair Oil,1,293.91,293.91
291,2026-06-10 02:50:29,26,Rahul Jain,9258562614,8906000000113,Wagh Bakri Tea Jumbo 500g,Tea Coffee Breakfast,Tea,4,150.35,601.4
291,2026-06-10 02:50:29,26,Rahul Jain,9258562614,8906000000103,MTR Ready To Eat Value Pack 500g,Instant Foods,Ready To Eat,4,153.45,613.8
291,2026-06-10 02:50:29,26,Rahul Jain,9258562614,8906000000287,Everest Masala Lite 50g,Cooking Essentials,Masala,3,179.52,538.56
292,2026-06-20 21:04:29,94,Sai Patil,9579423873,8906000000151,India Gate Rice Premium 10kg,Staples,Rice,2,347.82,695.64
292,2026-06-20 21:04:29,94,Sai Patil,9579423873,8906000000299,Fortune Dal Mini 500g,Staples,Dal,1,136.8,136.8
292,2026-06-20 21:04:29,94,Sai Patil,9579423873,8906000000233,Everest Masala Regular 200g,Cooking Essentials,Masala,2,29.4,58.8
292,2026-06-20 21:04:29,94,Sai Patil,9579423873,8906000000415,Parle Small Snacks Original 50g,Checkout Essentials,Small Snacks,1,60.0,60.0
293,2026-05-09 02:42:29,136,Krish Rathi,9102908718,8906000000385,Dove Shampoo Lite 650ml,Hair Care,Shampoo,1,254.7,254.7
293,2026-05-09 02:42:29,136,Krish Rathi,9102908718,8906000000335,Tresemme Conditioner Fresh 175ml,Hair Care,Conditioner,1,259.6,259.6
293,2026-05-09 02:42:29,136,Krish Rathi,9102908718,8906000000392,Parachute Hair Oil Value Pack 100ml,Hair Care,Hair Oil,3,293.91,881.73
293,2026-05-09 02:42:29,136,Krish Rathi,9102908718,8906000000346,Madhur Sugar Classic 5kg,Staples,Sugar,2,154.0,308.0
293,2026-05-09 02:42:29,136,Krish Rathi,9102908718,8906000000138,Surf Excel Detergent Regular 2kg,Laundry & Cleaning,Detergent,1,535.5,535.5
293,2026-05-09 02:42:29,136,Krish Rathi,9102908718,8906000000256,Act II Popcorn Value Pack 30g,Biscuits & Snacks,Popcorn,2,121.6,243.2
293,2026-05-09 02:42:29,136,Krish Rathi,9102908718,8906000000170,Dhampur Sugar Value Pack 5kg,Staples,Sugar,3,167.2,501.6
293,2026-05-09 02:42:29,136,Krish Rathi,9102908718,8906000000408,Aquafina Water Family Pack 2L,Frozen & Beverages,Water,2,19.6,39.2
294,2026-03-04 03:04:29,93,Om Jain,9337976627,8906000000400,Pantene Shampoo Regular 80ml,Hair Care,Shampoo,1,302.25,302.25
294,2026-03-04 03:04:29,93,Om Jain,9337976627,8906000000330,Dove Conditioner Mini 175ml,Hair Care,Conditioner,1,260.4,260.4
294,2026-03-04 03:04:29,93,Om Jain,9337976627,8906000000468,Parachute Hair Oil Family Pack 200ml,Hair Care,Hair Oil,1,238.48,238.48
294,2026-03-04 03:04:29,93,Om Jain,9337976627,8906000000493,Maggi Pasta Family Pack 200g,Instant Foods,Pasta,1,167.4,167.4
294,2026-03-04 03:04:29,93,Om Jain,9337976627,8906000000414,4700BC Popcorn Family Pack 70g,Biscuits & Snacks,Popcorn,1,260.4,260.4
294,2026-03-04 03:04:29,93,Om Jain,9337976627,8906000000033,Sunrich Edible Oil Jumbo 5L,Cooking Essentials,Edible Oil,1,405.9,405.9
294,2026-03-04 03:04:29,93,Om Jain,9337976627,8906000000221,Gowardhan Milk Premium 1L,Dairy & Bakery,Milk,3,49.4,148.2
295,2026-06-09 01:13:29,86,Aarohi Rathi,9949684364,8906000000074,Dabur Red Toothpaste Classic 150g,Oral Care,Toothpaste,3,144.0,432.0
295,2026-06-09 01:13:29,86,Aarohi Rathi,9949684364,8906000000084,Colgate Toothbrush Fresh 1pc,Oral Care,Toothbrush,1,79.2,79.2
295,2026-06-09 01:13:29,86,Aarohi Rathi,9949684364,8906000000426,Closeup Mouthwash Jumbo 250ml,Oral Care,Mouthwash,1,209.0,209.0
295,2026-06-09 01:13:29,86,Aarohi Rathi,9949684364,8906000000166,Pantene Conditioner Lite 340ml,Hair Care,Conditioner,2,105.84,211.68
295,2026-06-09 01:13:29,86,Aarohi Rathi,9949684364,8906000000403,Madhur Sugar Lite 5kg,Staples,Sugar,1,195.3,195.3
296,2026-04-28 00:49:29,4,Neha Agrawal,9967379487,8906000000100,Pillsbury Atta Classic 5kg,Staples,Atta,1,235.0,235.0
296,2026-04-28 00:49:29,4,Neha Agrawal,9967379487,8906000000182,Gowardhan Ghee Mini 500ml,Cooking Essentials,Ghee,2,448.8,897.6
296,2026-04-28 00:49:29,4,Neha Agrawal,9967379487,8906000000226,Nilon's Pickles Fresh 500g,Cooking Essentials,Pickles,1,44.1,44.1
296,2026-04-28 00:49:29,4,Neha Agrawal,9967379487,8906000000063,Parle Small Snacks Classic 100g,Checkout Essentials,Small Snacks,1,233.2,233.2
296,2026-04-28 00:49:29,4,Neha Agrawal,9967379487,8906000000478,Britannia Tiger Glucose Biscuits Regular 80g,Biscuits & Snacks,Glucose Biscuits,1,10.45,10.45
296,2026-04-28 00:49:29,4,Neha Agrawal,9967379487,8906000000417,Vim Dishwash Lite 750ml,Laundry & Cleaning,Dishwash,2,159.6,319.2
296,2026-04-28 00:49:29,4,Neha Agrawal,9967379487,8906000000147,Vaseline Moisturizer Family Pack 100ml,Skin & Body Care,Moisturizer,1,255.2,255.2
297,2026-03-20 09:01:29,30,Neha Agrawal,9585125389,8906000000368,Cinthol Talcum Powder Classic 100g,Skin & Body Care,Talcum Powder,1,61.6,61.6
297,2026-03-20 09:01:29,30,Neha Agrawal,9585125389,8906000000415,Parle Small Snacks Original 50g,Checkout Essentials,Small Snacks,1,60.0,60.0
298,2026-02-27 22:39:29,118,Ananya Sharma,9476921053,8906000000016,Aquafina Water Family Pack 500ml,Frozen & Beverages,Water,1,18.0,18.0
299,2026-05-08 05:33:29,32,Krish Maheshwari,9796120878,8906000000171,Knorr Noodles Regular 70g,Instant Foods,Noodles,1,63.05,63.05
299,2026-05-08 05:33:29,32,Krish Maheshwari,9796120878,8906000000045,Ching's Sauces Fresh 500g,Cooking Essentials,Sauces,3,176.7,530.1
299,2026-05-08 05:33:29,32,Krish Maheshwari,9796120878,8906000000118,Knorr Soup Lite 100g,Instant Foods,Soup,1,261.0,261.0
299,2026-05-08 05:33:29,32,Krish Maheshwari,9796120878,8906000000374,Fortune Rice Value Pack 10kg,Staples,Rice,1,192.51,192.51
299,2026-05-08 05:33:29,32,Krish Maheshwari,9796120878,8906000000282,Knorr Soup Fresh 45g,Instant Foods,Soup,1,126.1,126.1
299,2026-05-08 05:33:29,32,Krish Maheshwari,9796120878,8906000000229,Himalaya Face Wash Value Pack 50g,Skin & Body Care,Face Wash,4,149.4,597.6
300,2026-04-22 05:32:29,46,Rohan Rathi,9170715879,8906000000430,Sunsilk Shampoo Classic 180ml,Hair Care,Shampoo,3,506.88,1520.64
300,2026-04-22 05:32:29,46,Rohan Rathi,9170715879,8906000000041,Pantene Conditioner Jumbo 80ml,Hair Care,Conditioner,3,356.0,1068.0
300,2026-04-22 05:32:29,46,Rohan Rathi,9170715879,8906000000116,Navratna Hair Oil Mini 100ml,Hair Care,Hair Oil,2,315.25,630.5
300,2026-04-22 05:32:29,46,Rohan Rathi,9170715879,8906000000100,Pillsbury Atta Classic 5kg,Staples,Atta,2,235.0,470.0
300,2026-04-22 05:32:29,46,Rohan Rathi,9170715879,8906000000330,Dove Conditioner Mini 175ml,Hair Care,Conditioner,1,260.4,260.4
300,2026-04-22 05:32:29,46,Rohan Rathi,9170715879,8906000000495,Everest Masala Fresh 50g,Cooking Essentials,Masala,1,176.7,176.7
300,2026-04-22 05:32:29,46,Rohan Rathi,9170715879,8906000000084,Colgate Toothbrush Fresh 1pc,Oral Care,Toothbrush,2,79.2,158.4
301,2026-04-25 04:09:29,57,Saanvi Agrawal,9509025425,8906000000305,Rin Detergent Premium 2kg,Laundry & Cleaning,Detergent,1,416.5,416.5
301,2026-04-25 04:09:29,57,Saanvi Agrawal,9509025425,8906000000288,Comfort Fabric Care Classic 1L,Laundry & Cleaning,Fabric Care,3,245.1,735.3
301,2026-04-25 04:09:29,57,Saanvi Agrawal,9509025425,8906000000334,Mr Muscle Floor Cleaner Premium 500ml,Laundry & Cleaning,Floor Cleaner,2,137.2,274.4
301,2026-04-25 04:09:29,57,Saanvi Agrawal,9509025425,8906000000097,Top Ramen Noodles Original 140g,Instant Foods,Noodles,1,34.3,34.3
301,2026-04-25 04:09:29,57,Saanvi Agrawal,9509025425,8906000000100,Pillsbury Atta Classic 5kg,Staples,Atta,2,235.0,470.0
301,2026-04-25 04:09:29,57,Saanvi Agrawal,9509025425,8906000000240,Eveready Batteries Original 4pc,Checkout Essentials,Batteries,2,245.0,490.0
301,2026-04-25 04:09:29,57,Saanvi Agrawal,9509025425,8906000000002,Sunfeast Dark Fantasy Cookies Family Pack 120g,Biscuits & Snacks,Cookies,2,36.27,72.54
302,2026-01-17 21:40:29,138,Isha Joshi,9561213773,8906000000333,Tata Sampann Dal Jumbo 2kg,Staples,Dal,4,191.1,764.4
302,2026-01-17 21:40:29,138,Isha Joshi,9561213773,8906000000266,Society Tea Family Pack 1kg,Tea Coffee Breakfast,Tea,1,455.9,455.9
302,2026-01-17 21:40:29,138,Isha Joshi,9561213773,8906000000338,Gowardhan Milk Original 1L,Dairy & Bakery,Milk,3,66.5,199.5
303,2026-02-02 22:00:29,46,Rohan Rathi,9170715879,8906000000413,Too Yumm Chips Family Pack 150g,Biscuits & Snacks,Chips,1,22.54,22.54
303,2026-02-02 22:00:29,46,Rohan Rathi,9170715879,8906000000094,Thums Up Soft Drinks Mini 600ml,Frozen & Beverages,Soft Drinks,4,58.5,234.0
303,2026-02-02 22:00:29,46,Rohan Rathi,9170715879,8906000000444,Chitale Namkeen Mini 1kg,Biscuits & Snacks,Namkeen,2,140.0,280.0
303,2026-02-02 22:00:29,46,Rohan Rathi,9170715879,8906000000310,Kinley Water Family Pack 1L,Frozen & Beverages,Water,1,31.5,31.5
304,2026-05-17 09:21:29,102,Sneha Verma,9436604432,8906000000085,Balaji Small Snacks Family Pack 50g,Checkout Essentials,Small Snacks,1,53.9,53.9
304,2026-05-17 09:21:29,102,Sneha Verma,9436604432,8906000000466,Tops Jam Premium 500g,Tea Coffee Breakfast,Jam,1,188.1,188.1
304,2026-05-17 09:21:29,102,Sneha Verma,9436604432,8906000000018,Sensodyne Toothbrush Lite 2pc,Oral Care,Toothbrush,1,117.0,117.0
304,2026-05-17 09:21:29,102,Sneha Verma,9436604432,8906000000102,Farm Fresh Eggs Lite 6pc,Dairy & Bakery,Eggs,2,83.7,167.4
305,2026-02-16 07:42:29,101,Riya Maheshwari,9598339914,8906000000475,Maggi Noodles Fresh 140g,Instant Foods,Noodles,4,110.67,442.68
305,2026-02-16 07:42:29,101,Riya Maheshwari,9598339914,8906000000045,Ching's Sauces Fresh 500g,Cooking Essentials,Sauces,1,176.7,176.7
305,2026-02-16 07:42:29,101,Riya Maheshwari,9598339914,8906000000337,Maggi Soup Fresh 100g,Instant Foods,Soup,3,180.0,540.0
305,2026-02-16 07:42:29,101,Riya Maheshwari,9598339914,8906000000369,Ponds Face Wash Family Pack 150g,Skin & Body Care,Face Wash,2,138.71,277.42
305,2026-02-16 07:42:29,101,Riya Maheshwari,9598339914,8906000000192,Organic Tattva Poha Mini 500g,Staples,Poha,1,201.88,201.88
306,2026-02-13 23:21:29,38,Aarohi Jain,9633515718,8906000000117,Dinshaw's Milk Original 1L,Dairy & Bakery,Milk,3,38.72,116.16
306,2026-02-13 23:21:29,38,Aarohi Jain,9633515718,8906000000359,Organic Tattva Poha Classic 1kg,Staples,Poha,2,129.0,258.0
306,2026-02-13 23:21:29,38,Aarohi Jain,9633515718,8906000000316,Harpic Toilet Cleaner Value Pack 1L,Laundry & Cleaning,Toilet Cleaner,1,121.25,121.25
306,2026-02-13 23:21:29,38,Aarohi Jain,9633515718,8906000000098,Nivea Face Wash Family Pack 100g,Skin & Body Care,Face Wash,1,200.7,200.7
307,2026-04-01 23:49:29,57,Saanvi Agrawal,9509025425,8906000000096,Tide Detergent Lite 2kg,Laundry & Cleaning,Detergent,1,159.6,159.6
307,2026-04-01 23:49:29,57,Saanvi Agrawal,9509025425,8906000000288,Comfort Fabric Care Classic 1L,Laundry & Cleaning,Fabric Care,3,245.1,735.3
307,2026-04-01 23:49:29,57,Saanvi Agrawal,9509025425,8906000000334,Mr Muscle Floor Cleaner Premium 500ml,Laundry & Cleaning,Floor Cleaner,1,137.2,137.2
307,2026-04-01 23:49:29,57,Saanvi Agrawal,9509025425,8906000000241,Del Monte Pasta Premium 500g,Instant Foods,Pasta,1,79.98,79.98
308,2026-04-11 06:12:29,48,Vivaan Verma,9004635806,8906000000392,Parachute Hair Oil Value Pack 100ml,Hair Care,Hair Oil,1,293.91,293.91
309,2026-04-08 20:47:29,52,Isha Agrawal,9460666437,8906000000185,Britannia Bread Regular 700g,Dairy & Bakery,Bread,2,44.0,88.0
309,2026-04-08 20:47:29,52,Isha Agrawal,9460666437,8906000000144,Amul Butter Jumbo 100g,Dairy & Bakery,Butter,1,56.05,56.05
309,2026-04-08 20:47:29,52,Isha Agrawal,9460666437,8906000000048,Kissan Jam Lite 200g,Tea Coffee Breakfast,Jam,3,55.0,165.0
309,2026-04-08 20:47:29,52,Isha Agrawal,9460666437,8906000000331,Too Yumm Chips Fresh 52g,Biscuits & Snacks,Chips,1,82.45,82.45
309,2026-04-08 20:47:29,52,Isha Agrawal,9460666437,8906000000433,Kurkure Chips Regular 52g,Biscuits & Snacks,Chips,1,19.53,19.53
309,2026-04-08 20:47:29,52,Isha Agrawal,9460666437,8906000000488,Ponds Face Wash Original 50g,Skin & Body Care,Face Wash,4,125.1,500.4
310,2026-05-08 07:31:29,23,Om Chandak,9354116597,8906000000473,Tops Jam Regular 200g,Tea Coffee Breakfast,Jam,1,190.0,190.0
310,2026-05-08 07:31:29,23,Om Chandak,9354116597,8906000000363,Amul Ice Cream Premium 1L,Frozen & Beverages,Ice Cream,1,191.1,191.1
310,2026-05-08 07:31:29,23,Om Chandak,9354116597,8906000000391,L'Oreal Conditioner Premium 175ml,Hair Care,Conditioner,1,243.0,243.0
310,2026-05-08 07:31:29,23,Om Chandak,9354116597,8906000000135,Rin Detergent Fresh 1kg,Laundry & Cleaning,Detergent,1,532.4,532.4
311,2026-02-03 22:54:29,68,Sneha Rathi,9270369249,8906000000354,Tops Jam Mini 200g,Tea Coffee Breakfast,Jam,1,171.0,171.0
